Category,Type,Value
Ham,Email,user866@example.com
Ham,URL,https://www.example.com/page1321
Ham,URL,https://www.example.com/page1725
Spam,Email,invoice.payment.due.243@secure-billing.co
Spam,Email,your.package.on.hold.107@delivery-info.online
Spam,URL,http://login-verify.info/account-security-alert?id=59
Ham,Email,user1068@example.com
Spam,Email,confirm.your.details.35@verify-account.support
Spam,Email,prize.winner.now.171@get-your-cash.net
Spam,Email,virus.detected.258@system-scan.info
Ham,Email,user2058@example.com
Ham,URL,https://www.example.com/page1455
Ham,URL,https://www.example.com/page2476
Ham,URL,https://www.example.com/page1933
Ham,URL,https://www.example.com/page1460
Spam,Email,youve.won.a.gift.172@claim-reward.club
Spam,Email,bitcoin.investment.offer.66@crypto-wealth.biz
Ham,Email,user750@example.com
Ham,URL,https://www.example.com/page1793
Ham,URL,https://www.example.com/page1941
Ham,Email,user2146@example.com
Spam,Email,youve.won.a.gift.125@claim-reward.club
Ham,Email,user1954@example.com
Spam,URL,http://login-verify.info/account-security-alert?id=24
Spam,URL,http://find-love.club/dating-match?id=111
Ham,URL,https://www.example.com/page1
Spam,Email,lottery.winner.notification.86@lucky-draw.org
Spam,Email,virus.detected.152@system-scan.info
Ham,Email,user1978@example.com
Spam,Email,urgent.notice.123.244@suspiciousdomain.com
Spam,Email,bank.of.america.alert.116@online-banking.support
Spam,Email,bank.of.america.alert.111@online-banking.support
Spam,Email,amazon.order.issue.257@order-processing.online
Spam,Email,inheritance.claim.69@legal-funds.info
Ham,Email,user154@example.com
Ham,URL,https://www.example.com/page2595
Spam,Email,urgent.notice.123.68@suspiciousdomain.com
Ham,URL,https://www.example.com/page145
Ham,URL,https://www.example.com/page2712
Ham,Email,user2682@example.com
Spam,Email,your.package.on.hold.144@delivery-info.online
Spam,Email,your.package.on.hold.243@delivery-info.online
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=16
Ham,URL,https://www.example.com/page73
Spam,URL,http://order-processing.online/amazon-order-issue?id=242
Ham,URL,https://www.example.com/page776
Ham,URL,https://www.example.com/page1219
Spam,Email,amazon.order.issue.70@order-processing.online
Spam,URL,http://get-your-cash.net/prize-winner?id=62
Spam,Email,bitcoin.investment.offer.0@crypto-wealth.biz
Ham,Email,user303@example.com
Ham,Email,user811@example.com
Ham,URL,https://www.example.com/page207
Ham,URL,https://www.example.com/page1382
Ham,Email,user2149@example.com
Spam,URL,http://secure-billing.co/invoice-payment-due?id=112
Ham,Email,user2341@example.com
Ham,URL,https://www.example.com/page1932
Ham,Email,user393@example.com
Spam,Email,bank.of.america.alert.198@online-banking.support
Spam,Email,your.package.on.hold.199@delivery-info.online
Ham,URL,https://www.example.com/page1940
Ham,URL,https://www.example.com/page148
Ham,URL,https://www.example.com/page769
Ham,URL,https://www.example.com/page1245
Spam,Email,paypal.security.center.60@account-limited.net
Spam,Email,amazon.order.issue.145@order-processing.online
Spam,Email,bitcoin.investment.offer.74@crypto-wealth.biz
Ham,URL,https://www.example.com/page2714
Ham,Email,user1585@example.com
Spam,Email,lottery.winner.notification.261@lucky-draw.org
Spam,Email,youve.won.a.gift.164@claim-reward.club
Spam,URL,http://fast-cash.co/loan-approval-notice?id=125
Ham,Email,user2296@example.com
Ham,Email,user2540@example.com
Spam,Email,amazon.order.issue.170@order-processing.online
Spam,URL,http://limited-time.biz/free-money-offer?id=214
Spam,Email,important.update.26@service-notification.org
Ham,Email,user1604@example.com
Ham,URL,https://www.example.com/page2408
Spam,Email,your.package.on.hold.236@delivery-info.online
Spam,URL,http://fast-cash.co/loan-approval-notice?id=117
Ham,URL,https://www.example.com/page1854
Ham,URL,https://www.example.com/page892
Ham,URL,https://www.example.com/page1554
Spam,URL,http://system-scan.info/virus-detected?id=188
Ham,URL,https://www.example.com/page2337
Spam,Email,urgent.notice.123.183@suspiciousdomain.com
Spam,URL,http://get-your-cash.net/prize-winner?id=99
Spam,Email,paypal.security.center.242@account-limited.net
Ham,Email,user2639@example.com
Spam,Email,loan.approval.notice.201@fast-cash.co
Ham,Email,user521@example.com
Ham,URL,https://www.example.com/page511
Ham,URL,https://www.example.com/page1286
Spam,URL,http://security-team.net/unauthorized-access?id=193
Spam,URL,http://verify-account.support/confirm-details?id=16
Spam,URL,http://login-verify.info/account-security-alert?id=122
Spam,URL,http://online-banking.support/bank-of-america-alert?id=195
Ham,Email,user2566@example.com
Ham,Email,user1337@example.com
Spam,Email,bank.of.america.alert.126@online-banking.support
Spam,Email,lottery.winner.notification.213@lucky-draw.org
Spam,Email,account.security.alert.239@login-verify.info
Spam,Email,lottery.winner.notification.186@lucky-draw.org
Spam,Email,urgent.notice.123.24@suspiciousdomain.com
Spam,Email,important.update.55@service-notification.org
Spam,Email,invoice.payment.due.40@secure-billing.co
Ham,Email,user823@example.com
Ham,Email,user1420@example.com
Ham,URL,https://www.example.com/page2679
Ham,Email,user1265@example.com
Ham,URL,https://www.example.com/page1392
Spam,Email,youve.won.a.gift.106@claim-reward.club
Ham,URL,https://www.example.com/page2496
Ham,URL,https://www.example.com/page2664
Ham,Email,user1120@example.com
Ham,Email,user863@example.com
Ham,URL,https://www.example.com/page1892
Ham,URL,https://www.example.com/page1776
Spam,URL,http://legal-funds.info/inheritance-claim?id=140
Spam,URL,http://get-your-cash.net/prize-winner?id=228
Spam,URL,http://service-notification.org/important-update?id=63
Ham,URL,https://www.example.com/page15
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=123
Spam,URL,http://find-love.club/dating-match?id=123
Spam,Email,youve.won.a.gift.221@claim-reward.club
Spam,URL,http://get-your-cash.net/prize-winner?id=58
Spam,URL,http://find-love.club/dating-match?id=16
Spam,Email,lottery.winner.notification.9@lucky-draw.org
Ham,Email,user188@example.com
Ham,Email,user978@example.com
Ham,URL,https://www.example.com/page2568
Spam,Email,job.offer.urgent.111@career-opportunities.net
Ham,Email,user1723@example.com
Ham,Email,user2519@example.com
Ham,Email,user2671@example.com
Spam,URL,http://delivery-info.online/package-on-hold?id=239
Spam,Email,bitcoin.investment.offer.208@crypto-wealth.biz
Spam,URL,http://delivery-info.online/package-on-hold?id=66
Spam,Email,bank.of.america.alert.182@online-banking.support
Spam,Email,account.security.alert.23@login-verify.info
Spam,URL,http://login-verify.info/account-security-alert?id=185
Spam,Email,loan.approval.notice.52@fast-cash.co
Ham,Email,user1591@example.com
Spam,Email,dating.match.for.you.58@find-love.club
Spam,Email,unauthorized.access.146@security-team.net
Ham,Email,user247@example.com
Spam,Email,free.money.offer.59@limited-time.biz
Ham,Email,user182@example.com
Spam,Email,free.money.offer.127@limited-time.biz
Ham,Email,user1020@example.com
Spam,Email,youve.won.a.gift.220@claim-reward.club
Ham,URL,https://www.example.com/page2323
Spam,Email,job.offer.urgent.116@career-opportunities.net
Ham,URL,https://www.example.com/page2256
Ham,Email,user2112@example.com
Ham,Email,user2632@example.com
Ham,URL,https://www.example.com/page842
Spam,URL,http://system-scan.info/virus-detected?id=141
Ham,URL,https://www.example.com/page628
Spam,Email,youve.won.a.gift.12@claim-reward.club
Spam,Email,inheritance.claim.36@legal-funds.info
Ham,URL,https://www.example.com/page589
Ham,Email,user510@example.com
Spam,Email,loan.approval.notice.231@fast-cash.co
Spam,URL,http://limited-time.biz/free-money-offer?id=272
Ham,URL,https://www.example.com/page2234
Spam,URL,http://fast-cash.co/loan-approval-notice?id=187
Spam,URL,http://account-limited.net/paypal-security-center?id=187
Spam,Email,account.security.alert.43@login-verify.info
Ham,Email,user2512@example.com
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=25
Spam,Email,job.offer.urgent.240@career-opportunities.net
Spam,Email,youve.won.a.gift.52@claim-reward.club
Spam,URL,http://login-verify.info/account-security-alert?id=56
Ham,Email,user1940@example.com
Spam,Email,bitcoin.investment.offer.180@crypto-wealth.biz
Ham,URL,https://www.example.com/page1178
Spam,URL,http://verify-account.support/confirm-details?id=184
Ham,URL,https://www.example.com/page44
Spam,Email,free.money.offer.259@limited-time.biz
Spam,Email,your.package.on.hold.263@delivery-info.online
Ham,URL,https://www.example.com/page512
Ham,URL,https://www.example.com/page1201
Spam,Email,bank.of.america.alert.207@online-banking.support
Ham,Email,user1969@example.com
Ham,URL,https://www.example.com/page863
Spam,URL,http://system-scan.info/virus-detected?id=31
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=120
Ham,Email,user2576@example.com
Ham,Email,user27@example.com
Spam,URL,http://limited-time.biz/free-money-offer?id=51
Spam,URL,http://system-scan.info/virus-detected?id=77
Ham,Email,user455@example.com
Spam,Email,account.security.alert.83@login-verify.info
Ham,Email,user1060@example.com
Ham,Email,user1508@example.com
Spam,URL,http://login-verify.info/account-security-alert?id=100
Ham,Email,user2436@example.com
Ham,URL,https://www.example.com/page393
Ham,URL,https://www.example.com/page1130
Ham,URL,https://www.example.com/page1231
Spam,URL,http://find-love.club/dating-match?id=139
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=213
Spam,Email,lottery.winner.notification.183@lucky-draw.org
Spam,Email,important.update.238@service-notification.org
Spam,URL,http://suspiciousdomain.com/urgent-notice?id=223
Ham,URL,https://www.example.com/page1459
Ham,Email,user2393@example.com
Ham,Email,user410@example.com
Ham,URL,https://www.example.com/page261
Spam,Email,virus.detected.50@system-scan.info
Spam,URL,http://security-team.net/unauthorized-access?id=223
Spam,URL,http://service-notification.org/important-update?id=189
Ham,URL,https://www.example.com/page904
Ham,URL,https://www.example.com/page989
Spam,Email,your.package.on.hold.124@delivery-info.online
Ham,Email,user464@example.com
Ham,Email,user1149@example.com
Spam,Email,amazon.order.issue.190@order-processing.online
Ham,URL,https://www.example.com/page2044
Ham,Email,user1565@example.com
Ham,URL,https://www.example.com/page1106
Ham,URL,https://www.example.com/page1296
Spam,Email,dating.match.for.you.78@find-love.club
Spam,URL,http://claim-reward.club/you-won-a-gift?id=176
Spam,Email,paypal.security.center.274@account-limited.net
Spam,Email,invoice.payment.due.160@secure-billing.co
Ham,URL,https://www.example.com/page171
Ham,Email,user465@example.com
Ham,URL,https://www.example.com/page2415
Ham,URL,https://www.example.com/page176
Spam,Email,confirm.your.details.132@verify-account.support
Ham,URL,https://www.example.com/page513
Spam,URL,http://security-team.net/unauthorized-access?id=215
Spam,Email,amazon.order.issue.228@order-processing.online
Ham,Email,user2137@example.com
Ham,URL,https://www.example.com/page114
Ham,Email,user2714@example.com
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=228
Ham,URL,https://www.example.com/page1707
Spam,URL,http://online-banking.support/bank-of-america-alert?id=194
Spam,URL,http://get-your-cash.net/prize-winner?id=92
Spam,URL,http://system-scan.info/virus-detected?id=253
Spam,Email,inheritance.claim.196@legal-funds.info
Ham,URL,https://www.example.com/page442
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=15
Ham,Email,user2145@example.com
Spam,URL,http://fast-cash.co/loan-approval-notice?id=11
Ham,URL,https://www.example.com/page378
Ham,Email,user506@example.com
Ham,Email,user2701@example.com
Ham,Email,user2678@example.com
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=274
Ham,URL,https://www.example.com/page1627
Ham,URL,https://www.example.com/page1859
Ham,URL,https://www.example.com/page1971
Ham,Email,user2569@example.com
Spam,URL,http://find-love.club/dating-match?id=135
Ham,URL,https://www.example.com/page567
Spam,URL,http://online-banking.support/bank-of-america-alert?id=164
Spam,URL,http://system-scan.info/virus-detected?id=270
Spam,Email,account.security.alert.86@login-verify.info
Spam,Email,lottery.winner.notification.69@lucky-draw.org
Ham,URL,https://www.example.com/page2112
Ham,Email,user1386@example.com
Ham,URL,https://www.example.com/page2641
Spam,Email,prize.winner.now.93@get-your-cash.net
Ham,Email,user1491@example.com
Spam,Email,dating.match.for.you.246@find-love.club
Ham,URL,https://www.example.com/page2479
Spam,Email,dating.match.for.you.153@find-love.club
Ham,Email,user2637@example.com
Spam,URL,http://security-team.net/unauthorized-access?id=139
Ham,Email,user2545@example.com
Ham,Email,user1525@example.com
Ham,Email,user115@example.com
Spam,Email,bank.of.america.alert.2@online-banking.support
Spam,URL,http://legal-funds.info/inheritance-claim?id=8
Spam,Email,important.update.56@service-notification.org
Ham,URL,https://www.example.com/page847
Ham,Email,user2166@example.com
Spam,URL,http://system-scan.info/virus-detected?id=239
Spam,URL,http://limited-time.biz/free-money-offer?id=149
Spam,Email,virus.detected.117@system-scan.info
Ham,Email,user2147@example.com
Spam,URL,http://online-banking.support/bank-of-america-alert?id=145
Ham,URL,https://www.example.com/page333
Spam,Email,invoice.payment.due.141@secure-billing.co
Ham,URL,https://www.example.com/page19
Ham,URL,https://www.example.com/page1238
Spam,URL,http://order-processing.online/amazon-order-issue?id=83
Spam,Email,job.offer.urgent.138@career-opportunities.net
Ham,URL,https://www.example.com/page583
Spam,URL,http://secure-billing.co/invoice-payment-due?id=174
Ham,URL,https://www.example.com/page1572
Ham,URL,https://www.example.com/page2749
Ham,URL,https://www.example.com/page2522
Ham,URL,https://www.example.com/page2423
Ham,Email,user734@example.com
Ham,Email,user1848@example.com
Ham,URL,https://www.example.com/page2105
Ham,URL,https://www.example.com/page2132
Ham,URL,https://www.example.com/page944
Spam,URL,http://claim-reward.club/you-won-a-gift?id=243
Spam,Email,amazon.order.issue.23@order-processing.online
Spam,Email,virus.detected.173@system-scan.info
Spam,URL,http://order-processing.online/amazon-order-issue?id=170
Spam,Email,important.update.207@service-notification.org
Spam,Email,lottery.winner.notification.101@lucky-draw.org
Ham,Email,user1799@example.com
Ham,Email,user2583@example.com
Ham,Email,user129@example.com
Spam,Email,confirm.your.details.2@verify-account.support
Ham,Email,user2115@example.com
Ham,URL,https://www.example.com/page660
Spam,URL,http://legal-funds.info/inheritance-claim?id=33
Spam,Email,bank.of.america.alert.109@online-banking.support
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=165
Spam,URL,http://delivery-info.online/package-on-hold?id=209
Spam,Email,lottery.winner.notification.216@lucky-draw.org
Spam,URL,http://service-notification.org/important-update?id=9
Spam,Email,lottery.winner.notification.189@lucky-draw.org
Spam,URL,http://fast-cash.co/loan-approval-notice?id=113
Spam,Email,job.offer.urgent.197@career-opportunities.net
Spam,URL,http://get-your-cash.net/prize-winner?id=202
Spam,Email,urgent.notice.123.40@suspiciousdomain.com
